Country Name,Country ID,Gender,Ruler Name,Person ID,Ruler Dynasty,Secondary Dynasty,Rule Start Month,Rule Start Year,Rule End Month,Rule End Year,Regency 1?,Regent Name,Regent Person ID,Regency 2? ,ID,Start Regency1 Month,Start Regency 1 Year,End Regency1 Month,End Regency1 Year,Start Regency2 Month,Start Regency2 Year,End Regency 2 Month ,End Regency2 Year,Regency 3 name ,ID,Regency 3 Begin Year ,Regency 3 End Month,Regency 3 End ,Was assasinated?,Was Sickly?,Other Notes,IS_MEMBER_HRE,IS_MEMBER_GC,IS_MEMBER_NGC,Is_Member_Habsburg_Alliance_Block,Is_Member_Spanish_Alliance_Block,Capital_Name,Capital_Lat,Capital_Long,Religion,"Reference For Rule Date: 1 for rule begin and end directly from 'Rulers and Governments', 3 for 'Rulers and Governments' as primary source but some minor modification was made or comment was necessary, 4 for ""Monarchs, Rulers, Dynasties and Kingdoms of the World"" as primary source, 5 for other citation, 6 for primary source was non-Rulers and Governments, and some minor modification was made or comment was neccesary",Note on Ruler Coding,Rule Is Transferred to this Individual as a Result of War Outcome,Citation for Rule Is Transferred to this Individual as a Result of War Outcome,Is_Landlocked,Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,Belgium,County Palatine of the Rhine/Electoral Palatinate/The Palatinate,Crown of Castile,Duchy of Holstein,Duchy of Limburg,Duchy of Lucca,Duchy of Luxembourg,Duchy of Parma,Electorate of Saxony/Kingdom of Saxony/Saxony,Electorate/Duchy/Kingdom of Bavaria,Grand Duchy of Hesse (Hesse-Darmstadt),Electorate of Hesse (Hesse-Kassel),Electorate/Margraviate of Brandenburg/Brandenburg-Prussia/Kingdom of Prussia,France -- First French Empire,French First Republic,France -- Kingdom of France,France -- Second French Empire,French Second Republic,French Third Republic (1870-1940),German Confederation [HRE Successor],German Empire [HRE Successor],Grand Duchy of Baden,Grand Duchy of Lithuania,Grand Duchy of Tuscany,Holy Roman Empire,Independent Principality of Lichtenstein,Kingdom of Bohemia,Kingdom of Denmark,Kingdom of England/ England-Scotland/Great Britain/United Kingdom,Kingdom of Greece,Kingdom of Hanover/Duchy of Brunswick/Electorate of Brunswick Luneberg/Electorate of Hanover,Kingdom of Hungary/ Christian Hungary,Kingdom of Naples,Kingdom of Navarre,Kingdom of Norway,Kingdom of Poland/Polish-Lithuanian Commonwealth,Kingdom of Portugal and the Algarves,Kingdom of Romania/United Principalities/Kingdom of Romania/Moldavia,Kingdom of Sardinia/ Peidmont-Sardinia/ Kingdom of Italy,Kingdom of Scotland ,Kingdom of Sicily ,Kingdom of Sweden,Kingdom of the Two Sicilies,Kingdom of Württemberg,Mecklenburg-Schwerin,Mecklenburg-Strelitz,North German Confederation [HRE Successor],Oldenburg,Principality of Bulgaria/Kingdom of Bulgaria,Principality of Montenegro/Kingdom of Montenegro,Principality of Serbia/Kingdom of Serbia,Principality of Zeta,Republic of the Seven United Netherlands/Kingdom of the Netherlands/The Netherlands,Russia -- Grand Duchy of Moscow,Russia -- Tsardom of Russia/Russian Empire,Saxe-Weimar-Eisenach,Spain -- Crown of Aragon,Spain -- Habsburg Spain,Spain -- Kingdom of Spain,Religion Citation,Capital Location Citation
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,,1806,January,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,Yes,DNE,DNE,Yes,Never,DNE,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,January,1807,May,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,Yes,DNE,DNE,Yes,Never,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,May,1807,June,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,Yes,DNE,DNE,No,Never,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,June,1807,July,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,Yes,DNE,DNE,Yes,Never,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,July,1807,April,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,Yes,DNE,DNE,Yes,Never,DNE,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,April,1809,August,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,Yes,DNE,DNE,Yes,Never,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,August,1813,September,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,Yes,DNE,DNE,Yes,Never,DNE,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,September,1813,April,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,Yes,DNE,DNE,Yes,Never,DNE,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,April,1814,,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,Yes,DNE,DNE,Yes,DNE,DNE,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,No,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,,1815,,1816,,,,,,,,,,,,,,,,,,,,,,,1,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,Never,DNE,Never,Never,Never,No,Yes,DNE,DNE,Yes,DNE,DNE,No,DNE,DNE,DNE,Yes,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,No,DNE,Never,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,,1816,September,1830,,,,,,,,,,,,,,,,,,,,,,,1,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,Never,DNE,Never,Never,Never,Yes,Yes,Never,Never,Yes,DNE,DNE,No,DNE,DNE,DNE,Yes,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,No,DNE,DNE,No,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Yes,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,September,1830,September,1831,,,,,,,,,,,,,,,,,,,,,,,1,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,DNE,DNE,DNE,Never,DNE,Never,Never,Never,Yes,Yes,Never,Never,Yes,DNE,DNE,No,DNE,DNE,DNE,Yes,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,No,DNE,DNE,No,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Yes,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Francis II,7236,Habsburg-Lorraine,,September,1831,,1835,,,,,,,,,,,,,,,,,,,,,,,1,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,Never,DNE,DNE,Never,DNE,Never,Never,Never,Yes,Yes,Never,Never,Yes,DNE,DNE,No,DNE,DNE,DNE,Yes,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,No,DNE,DNE,No,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Yes,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Ferdinand V,3780,Habsburg-Lorraine,,March,1835,,1839,,,,,,,,,,,,,,,,,,,,,,,1,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,Never,DNE,DNE,Never,DNE,Never,Never,Never,Yes,Yes,Never,Never,Yes,DNE,DNE,No,DNE,DNE,DNE,Yes,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,No,DNE,DNE,No,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Yes,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Ferdinand V,3780,Habsburg-Lorraine,,,1839,December,1848,,,,,,,,,,,,,,,,,,,,,,,1,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,Never,DNE,DNE,Never,DNE,Never,Never,Never,Yes,Yes,Never,Never,Yes,DNE,DNE,No,DNE,DNE,DNE,Yes,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,No,DNE,DNE,No,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Yes,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Franz Joseph I,1438,Habsburg-Lorraine,,,1848,,1852,,,,,,,,,,,,,,,,,,,,,,,1,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,Never,DNE,DNE,Never,DNE,DNE,Never,Never,Yes,Yes,Never,Never,Yes,DNE,DNE,DNE,DNE,Never,DNE,Yes,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,No,DNE,DNE,No,Never,Never,DNE,DNE,DNE,DNE,Never,Never,Yes,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Franz Joseph I,1438,Habsburg-Lorraine,,,1852,February,1859,,,,,,,,,,,,,,,,,,,,,,,1,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,Never,DNE,DNE,Never,DNE,DNE,Never,Never,Yes,Yes,Never,Never,Yes,DNE,DNE,DNE,Never,DNE,DNE,Yes,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,No,DNE,DNE,No,Never,Never,DNE,DNE,DNE,DNE,Never,Never,Yes,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Franz Joseph I,1438,Habsburg-Lorraine,,February,1859,April,1859,,,,,,,,,,,,,,,,,,,,,,,1,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,Yes,Yes,Never,Never,Yes,DNE,DNE,DNE,Never,DNE,DNE,Yes,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,Yes,No,DNE,DNE,No,Never,Never,DNE,DNE,DNE,DNE,Never,Never,Yes,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Franz Joseph I,1438,Habsburg-Lorraine,,April,1859,November,1866,,,,,,,,,,,,,,,,,,,,,,,1,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,Yes,Yes,Never,Never,Yes,DNE,DNE,DNE,Never,DNE,DNE,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,Yes,Yes,DNE,DNE,No,Never,Never,DNE,DNE,DNE,DNE,Never,Never,Yes,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Franz Joseph I,1438,Habsburg-Lorraine,,,1867,January,1871,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,Yes,Yes,Never,Never,Yes,DNE,DNE,DNE,Never,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Yes,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Yes,Yes,DNE,DNE,No,DNE,Never,Never,Never,Yes,Never,Never,Never,Yes,Never,Never,DNE,Yes,Never,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Franz Joseph I,1438,Habsburg-Lorraine,,January,1871,November,1916,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,1,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,DNE,DNE,DNE,DNE,Yes,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Yes,Yes,DNE,DNE,No,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,Yes,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,216,M,Charles IV,643,Habsburg-Lorraine,,November,1916,November,1918,,,,,,,,,,,,,,,,,,,,,,,,,,,Vienna,"48,208174","16,373819",Roman Catholic,1,,,,,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,DNE,DNE,DNE,DNE,Yes,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,DNE,Yes,Yes,DNE,DNE,No,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,Yes,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Habsburg_Monarchy,https://en.wikipedia.org/wiki/Habsburg_Monarchy
Principality of Serbia/Kingdom of Serbia,220,M,Miloš Obrenović I,7169,Obrenović,,November,1817,February,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgrade,"44,786568","20,448922",Serbian Orthodox,1,,,,1,Yes,Never,DNE,DNE,Never,DNE,Never,Never,Never,Never,Never,Never,Never,Never,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,No,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Principality_of_Serbia,https://en.wikipedia.org/wiki/Principality_of_Serbia
Principality of Serbia/Kingdom of Serbia,220,M,Miloš Obrenović I,7169,Obrenović,,February,1827,February,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgrade,"44,786568","20,448922",Serbian Orthodox,1,,,,1,Yes,Never,DNE,DNE,Never,DNE,Never,Never,Never,Never,Never,Never,Never,Never,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Principality_of_Serbia,https://en.wikipedia.org/wiki/Principality_of_Serbia
Principality of Serbia/Kingdom of Serbia,220,M,Miloš Obrenović I,7169,Obrenović,,February,1834,June,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgrade,"44,786568","20,448922",Serbian Orthodox,1,,,,1,Yes,Never,DNE,DNE,Never,DNE,Never,Never,Never,Never,Never,Never,Never,Never,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,No,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Principality_of_Serbia,https://en.wikipedia.org/wiki/Principality_of_Serbia
Principality of Serbia/Kingdom of Serbia,220,M,Milan Obrenović II,7170,Obrenović,,June,1839,Jul ,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgrade,"44,786568","20,448922",Serbian Orthodox,1,,,,1,Yes,Never,DNE,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,No,Never,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,No,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Principality_of_Serbia,https://en.wikipedia.org/wiki/Principality_of_Serbia
Principality of Serbia/Kingdom of Serbia,220,M,Mihailo Obrenović III,7171,Obrenović,,Jul ,1839,march,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgrade,"44,786568","20,448922",Serbian Orthodox,1,,,,1,Yes,Never,DNE,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,No,Never,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,No,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Principality_of_Serbia,https://en.wikipedia.org/wiki/Principality_of_Serbia
Principality of Serbia/Kingdom of Serbia,220,M,Aleksandar Karadjordjevic,7177,Obrenović,,march,1843,May,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgrade,"44,786568","20,448922",Serbian Orthodox,1,,,,1,Yes,Never,DNE,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,DNE,DNE,Never,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,No,Never,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,No,Never,Never,Never,DNE,No,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Principality_of_Serbia,https://en.wikipedia.org/wiki/Principality_of_Serbia
Principality of Serbia/Kingdom of Serbia,220,M,Aleksandar Karadjordjevic,7177,Obrenović,,May,1848,March,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgrade,"44,786568","20,448922",Serbian Orthodox,1,,,,1,Yes,Never,DNE,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,DNE,DNE,Never,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,No,Never,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,No,Never,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Principality_of_Serbia,https://en.wikipedia.org/wiki/Principality_of_Serbia
Principality of Serbia/Kingdom of Serbia,220,M,Aleksandar Karadjordjevic,7177,Obrenović,,March,1851,December,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgrade,"44,786568","20,448922",Serbian Orthodox,1,,,,1,Yes,Never,DNE,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,DNE,DNE,Never,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,No,Never,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,No,Never,Never,Never,DNE,No,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Principality_of_Serbia,https://en.wikipedia.org/wiki/Principality_of_Serbia
Principality of Serbia/Kingdom of Serbia,220,M,Miloš Obrenović I,7169,Obrenović,,December,1858,January,1859,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgrade,"44,786568","20,448922",Serbian Orthodox,1,,,,1,Yes,Never,DNE,DNE,Never,Never,DNE,Never,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,No,Never,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,No,Never,Never,Never,DNE,No,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Principality_of_Serbia,https://en.wikipedia.org/wiki/Principality_of_Serbia
